X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.20000e-03,2.00000e-06
58,-4.40000e-02,1.06000e+00,5.28000e-01,5.40000e-02,
59,-6.20000e-02,9.80000e-01,5.12000e-01,4.20000e-02,
60,-6.00000e-02,1.02000e+00,5.20000e-01,4.20000e-02,
61,-4.40000e-02,1.06000e+00,5.28000e-01,5.20000e-02,
62,-4.40000e-02,1.06000e+00,5.28000e-01,4.20000e-02,
63,-6.00000e-02,1.02000e+00,5.04000e-01,5.40000e-02,
64,-6.00000e-02,1.06000e+00,5.20000e-01,4.20000e-02,
65,-4.40000e-02,1.02000e+00,5.28000e-01,5.20000e-02,
66,-4.40000e-02,1.06000e+00,5.28000e-01,5.20000e-02,
67,-6.20000e-02,1.02000e+00,5.04000e-01,4.00000e-02,
68,-6.00000e-02,1.06000e+00,5.04000e-01,4.20000e-02,
69,-4.40000e-02,1.02000e+00,5.28000e-01,5.20000e-02,
70,-4.60000e-02,1.06000e+00,5.28000e-01,5.20000e-02,
71,-6.20000e-02,1.02000e+00,5.04000e-01,4.20000e-02,
72,-6.00000e-02,1.06000e+00,5.12000e-01,4.20000e-02,
73,-4.40000e-02,1.02000e+00,5.28000e-01,5.40000e-02,
74,-6.20000e-02,1.02000e+00,5.28000e-01,5.20000e-02,
75,-4.40000e-02,1.10000e+00,5.04000e-01,4.20000e-02,
76,-6.00000e-02,1.04000e+00,5.20000e-01,5.20000e-02,
77,-4.40000e-02,1.10000e+00,5.28000e-01,4.40000e-02,
78,-4.60000e-02,1.04000e+00,5.28000e-01,5.00000e-02,
79,-6.20000e-02,1.10000e+00,5.12000e-01,4.20000e-02,
80,-4.40000e-02,1.04000e+00,5.28000e-01,4.40000e-02,
81,-6.20000e-02,1.10000e+00,5.04000e-01,5.40000e-02,
82,-4.40000e-02,1.10000e+00,5.20000e-01,5.20000e-02,
83,-6.20000e-02,1.04000e+00,5.28000e-01,4.20000e-02,
84,-4.40000e-02,1.10000e+00,5.28000e-01,5.40000e-02,
85,-6.00000e-02,1.04000e+00,5.04000e-01,4.20000e-02,
86,-4.40000e-02,1.04000e+00,5.28000e-01,4.20000e-02,
87,-6.20000e-02,1.10000e+00,5.04000e-01,5.40000e-02,
88,-4.40000e-02,1.10000e+00,5.28000e-01,5.20000e-02,
89,-6.20000e-02,1.04000e+00,5.04000e-01,4.20000e-02,
90,-4.40000e-02,1.10000e+00,5.28000e-01,4.20000e-02,
91,-6.00000e-02,1.04000e+00,5.04000e-01,5.40000e-02,
92,-4.40000e-02,1.04000e+00,5.28000e-01,5.20000e-02,
93,-6.20000e-02,1.12000e+00,5.04000e-01,4.20000e-02,
94,-6.00000e-02,1.04000e+00,5.04000e-01,4.20000e-02,
95,-4.40000e-02,1.12000e+00,5.28000e-01,5.40000e-02,
96,-4.40000e-02,1.12000e+00,5.28000e-01,4.20000e-02,
97,-6.40000e-02,1.04000e+00,5.12000e-01,5.40000e-02,
98,-6.00000e-02,1.12000e+00,5.20000e-01,5.40000e-02,
99,-4.40000e-02,1.08000e+00,5.28000e-01,4.00000e-02,
100,4.00000e-02,1.12000e+00,5.20000e-01,-4.40000e-02,
101,6.40000e-02,-7.80000e-01,-5.36000e-01,-6.20000e-02,
102,4.20000e-02,-7.40000e-01,-5.36000e-01,-5.00000e-02,
103,5.80000e-02,-7.80000e-01,-5.28000e-01,-6.00000e-02,
104,4.20000e-02,-7.40000e-01,-5.28000e-01,-5.00000e-02,
105,6.00000e-02,-8.20000e-01,-5.44000e-01,-6.00000e-02,
106,6.00000e-02,-7.60000e-01,-5.36000e-01,-6.00000e-02,
107,4.20000e-02,-8.20000e-01,-5.28000e-01,-5.00000e-02,
108,4.20000e-02,-7.60000e-01,-5.36000e-01,-6.00000e-02,
109,5.80000e-02,-8.20000e-01,-5.28000e-01,-5.00000e-02,
110,6.00000e-02,-7.60000e-01,-5.36000e-01,-5.00000e-02,
111,4.20000e-02,-8.20000e-01,-5.28000e-01,-6.00000e-02,
112,3.80000e-02,-8.20000e-01,-5.28000e-01,-6.00000e-02,
113,5.80000e-02,-7.60000e-01,-5.44000e-01,-5.00000e-02,
114,4.20000e-02,-7.60000e-01,-5.36000e-01,-5.00000e-02,
115,5.80000e-02,-8.20000e-01,-5.28000e-01,-6.00000e-02,
116,4.20000e-02,-7.60000e-01,-5.36000e-01,-6.00000e-02,
117,5.80000e-02,-8.40000e-01,-5.28000e-01,-5.00000e-02,
118,4.20000e-02,-7.60000e-01,-5.36000e-01,-5.00000e-02,
119,6.00000e-02,-8.20000e-01,-5.28000e-01,-6.00000e-02,
120,4.20000e-02,-7.60000e-01,-5.36000e-01,-5.80000e-02,
121,5.80000e-02,-8.40000e-01,-5.28000e-01,-5.00000e-02,
122,4.20000e-02,-8.00000e-01,-5.36000e-01,-5.20000e-02,
123,5.80000e-02,-8.40000e-01,-5.28000e-01,-6.00000e-02,
124,4.20000e-02,-8.40000e-01,-5.36000e-01,-6.00000e-02,
125,5.80000e-02,-8.00000e-01,-5.20000e-01,-5.00000e-02,
126,3.60000e-02,-8.40000e-01,-5.36000e-01,-6.00000e-02,
127,6.00000e-02,-8.00000e-01,-5.20000e-01,-5.00000e-02,
128,4.20000e-02,-8.00000e-01,-5.36000e-01,-5.80000e-02,
129,6.00000e-02,-8.40000e-01,-5.20000e-01,-5.00000e-02,
130,5.80000e-02,-8.40000e-01,-5.36000e-01,-6.00000e-02,
131,4.20000e-02,-8.00000e-01,-5.20000e-01,-5.00000e-02,
132,4.20000e-02,-8.00000e-01,-5.36000e-01,-5.00000e-02,
133,6.00000e-02,-8.40000e-01,-5.20000e-01,-6.00000e-02,
134,5.80000e-02,-8.00000e-01,-5.36000e-01,-6.00000e-02,
135,4.00000e-02,-8.40000e-01,-5.20000e-01,-5.00000e-02,
136,4.20000e-02,-8.00000e-01,-5.36000e-01,-5.00000e-02,
137,5.80000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
138,4.20000e-02,-8.00000e-01,-5.36000e-01,-5.20000e-02,
139,5.80000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
140,5.80000e-02,-8.80000e-01,-5.36000e-01,-5.00000e-02,
141,4.20000e-02,-8.00000e-01,-5.20000e-01,-6.00000e-02,
142,6.00000e-02,-8.20000e-01,-5.36000e-01,-5.20000e-02,
143,4.00000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
144,5.80000e-02,-8.20000e-01,-5.20000e-01,-5.00000e-02,
145,4.20000e-02,-8.80000e-01,-5.36000e-01,-6.00000e-02,
146,5.80000e-02,-8.20000e-01,-5.36000e-01,-6.00000e-02,
147,4.20000e-02,-8.80000e-01,-5.20000e-01,-5.00000e-02,
148,4.00000e-02,-8.20000e-01,-5.36000e-01,-5.00000e-02,
149,6.00000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
150,4.20000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
151,5.80000e-02,-8.20000e-01,-5.36000e-01,-5.00000e-02,
152,5.80000e-02,-8.20000e-01,-5.20000e-01,-5.00000e-02,
153,4.20000e-02,-8.80000e-01,-5.36000e-01,-6.00000e-02,
154,4.20000e-02,-8.80000e-01,-5.36000e-01,-6.00000e-02,
155,5.80000e-02,-8.20000e-01,-5.20000e-01,-5.00000e-02,
156,4.20000e-02,-8.20000e-01,-5.36000e-01,-5.00000e-02,
157,6.00000e-02,-9.00000e-01,-5.20000e-01,-6.00000e-02,
158,4.20000e-02,-8.40000e-01,-5.20000e-01,-5.80000e-02,
159,6.00000e-02,-9.00000e-01,-5.36000e-01,-5.00000e-02,
160,4.20000e-02,-8.60000e-01,-5.36000e-01,-5.00000e-02,
161,5.80000e-02,-9.00000e-01,-5.20000e-01,-6.00000e-02,
162,4.20000e-02,-9.00000e-01,-5.36000e-01,-5.00000e-02,
163,5.80000e-02,-8.60000e-01,-5.20000e-01,-6.00000e-02,
164,5.80000e-02,-9.00000e-01,-5.20000e-01,-5.20000e-02,
165,4.20000e-02,-8.60000e-01,-5.36000e-01,-6.00000e-02,
166,4.20000e-02,-8.60000e-01,-5.36000e-01,-6.40000e-02,
167,5.80000e-02,-9.00000e-01,-5.20000e-01,-5.20000e-02,
168,4.20000e-02,-9.00000e-01,-5.20000e-01,-6.00000e-02,
169,5.80000e-02,-8.60000e-01,-5.36000e-01,-5.20000e-02,
170,5.80000e-02,-9.00000e-01,-5.36000e-01,-6.00000e-02,
171,4.20000e-02,-8.60000e-01,-5.20000e-01,-5.00000e-02,
172,4.20000e-02,-8.60000e-01,-5.36000e-01,-6.00000e-02,
173,5.80000e-02,-9.20000e-01,-5.20000e-01,-5.00000e-02,
174,4.20000e-02,-8.60000e-01,-5.36000e-01,-5.20000e-02,
175,6.00000e-02,-9.20000e-01,-5.20000e-01,-6.00000e-02,
176,4.20000e-02,-9.40000e-01,-5.20000e-01,-6.00000e-02,
177,5.80000e-02,-8.60000e-01,-5.36000e-01,-5.00000e-02,
178,4.20000e-02,-9.40000e-01,-5.36000e-01,-5.20000e-02,
179,6.00000e-02,-8.60000e-01,-5.20000e-01,-6.00000e-02,
180,4.20000e-02,-9.40000e-01,-5.20000e-01,-5.00000e-02,
181,6.00000e-02,-8.60000e-01,-5.36000e-01,-6.00000e-02,
182,4.20000e-02,-9.40000e-01,-5.36000e-01,-5.00000e-02,
183,5.80000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
184,4.20000e-02,-8.80000e-01,-5.36000e-01,-5.80000e-02,
185,5.80000e-02,-9.40000e-01,-5.20000e-01,-5.00000e-02,
186,5.80000e-02,-9.40000e-01,-5.20000e-01,-5.00000e-02,
187,4.20000e-02,-8.80000e-01,-5.36000e-01,-6.00000e-02,
188,4.20000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
189,6.00000e-02,-9.40000e-01,-5.36000e-01,-5.00000e-02,
190,4.20000e-02,-8.80000e-01,-5.36000e-01,-5.00000e-02,
191,6.00000e-02,-9.40000e-01,-5.20000e-01,-6.00000e-02,
192,5.80000e-02,-9.40000e-01,-5.36000e-01,-5.00000e-02,
193,4.20000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
194,6.00000e-02,-9.40000e-01,-5.20000e-01,-6.00000e-02,
195,4.00000e-02,-8.80000e-01,-5.36000e-01,-4.80000e-02,
196,4.20000e-02,-9.40000e-01,-5.36000e-01,-5.00000e-02,
197,6.00000e-02,-8.80000e-01,-5.20000e-01,-6.00000e-02,
198,4.20000e-02,-9.60000e-01,-5.20000e-01,-5.00000e-02,
199,6.00000e-02,-9.00000e-01,-5.36000e-01,-6.00000e-02,
200,6.00000e-02,-9.20000e-01,-5.20000e-01,-5.00000e-02,
201,4.20000e-02,-9.60000e-01,-5.36000e-01,-5.80000e-02,
202,6.00000e-02,-9.60000e-01,-5.20000e-01,-5.80000e-02,
203,4.20000e-02,-9.20000e-01,-5.36000e-01,-5.00000e-02,
204,6.00000e-02,-9.20000e-01,-5.36000e-01,-5.00000e-02,
205,4.20000e-02,-9.60000e-01,-5.20000e-01,-5.80000e-02,
206,6.00000e-02,-9.60000e-01,-5.36000e-01,-5.80000e-02,
207,4.20000e-02,-9.20000e-01,-5.20000e-01,-5.00000e-02,
208,6.00000e-02,-9.20000e-01,-5.20000e-01,-5.00000e-02,
209,4.20000e-02,-9.60000e-01,-5.36000e-01,-6.00000e-02,
210,6.00000e-02,-9.20000e-01,-5.36000e-01,-5.80000e-02,
211,4.20000e-02,-9.60000e-01,-5.20000e-01,-5.00000e-02,
212,4.20000e-02,-9.20000e-01,-5.36000e-01,-5.00000e-02,
213,6.00000e-02,-9.60000e-01,-5.20000e-01,-6.00000e-02,
214,6.00000e-02,-9.20000e-01,-5.36000e-01,-6.00000e-02,
215,4.40000e-02,-1.00000e+00,-5.20000e-01,-5.00000e-02,
216,3.80000e-02,-9.20000e-01,-5.20000e-01,-5.00000e-02,
217,6.20000e-02,-1.00000e+00,-5.36000e-01,-6.00000e-02,
218,4.40000e-02,-9.20000e-01,-5.20000e-01,-5.00000e-02,
219,6.00000e-02,-1.00000e+00,-5.36000e-01,-5.80000e-02,
220,6.00000e-02,-9.20000e-01,-5.20000e-01,-5.00000e-02,
221,4.20000e-02,-1.00000e+00,-5.36000e-01,-6.00000e-02,
222,4.20000e-02,-9.40000e-01,-5.20000e-01,-5.80000e-02,
223,6.00000e-02,-1.00000e+00,-5.36000e-01,-5.00000e-02,
224,6.00000e-02,-1.00000e+00,-5.20000e-01,-6.20000e-02,
225,4.20000e-02,-9.40000e-01,-5.36000e-01,-4.80000e-02,
226,4.40000e-02,-1.00000e+00,-5.20000e-01,-5.00000e-02,
227,6.00000e-02,-9.40000e-01,-5.36000e-01,-5.80000e-02,
228,4.20000e-02,-9.40000e-01,-5.20000e-01,-5.00000e-02,
229,6.00000e-02,-1.00000e+00,-5.36000e-01,-6.00000e-02,
230,6.00000e-02,-1.00000e+00,-5.20000e-01,-5.00000e-02,
231,4.20000e-02,-9.40000e-01,-5.36000e-01,-5.80000e-02,
232,4.20000e-02,-9.40000e-01,-5.20000e-01,-5.80000e-02,
233,6.20000e-02,-1.02000e+00,-5.36000e-01,-4.80000e-02,
234,4.40000e-02,-1.00000e+00,-5.20000e-01,-5.80000e-02,
235,6.20000e-02,-9.40000e-01,-5.36000e-01,-4.80000e-02,
236,6.00000e-02,-9.40000e-01,-5.20000e-01,-5.80000e-02,
237,4.40000e-02,-1.02000e+00,-5.36000e-01,-5.00000e-02,
238,4.40000e-02,-9.40000e-01,-5.20000e-01,-5.00000e-02,
239,6.00000e-02,-1.02000e+00,-5.36000e-01,-6.00000e-02,
240,4.40000e-02,-1.02000e+00,-5.20000e-01,-5.00000e-02,
241,6.20000e-02,-9.80000e-01,-5.36000e-01,-6.00000e-02,
242,6.00000e-02,-9.80000e-01,-5.20000e-01,-5.00000e-02,
243,4.20000e-02,-1.02000e+00,-5.36000e-01,-5.80000e-02,
244,4.20000e-02,-9.80000e-01,-5.20000e-01,-5.80000e-02,
245,6.00000e-02,-1.02000e+00,-5.36000e-01,-5.00000e-02,
246,4.20000e-02,-9.80000e-01,-5.20000e-01,-5.00000e-02,
247,6.00000e-02,-1.02000e+00,-5.36000e-01,-6.00000e-02,
248,6.00000e-02,-9.80000e-01,-5.20000e-01,-5.80000e-02,
249,4.20000e-02,-1.02000e+00,-5.28000e-01,-5.00000e-02,
250,5.80000e-02,-1.02000e+00,-5.20000e-01,-5.00000e-02,
251,4.20000e-02,-9.80000e-01,-5.36000e-01,-6.00000e-02,
252,4.20000e-02,-1.02000e+00,-5.20000e-01,-6.00000e-02,
253,6.00000e-02,-9.80000e-01,-5.36000e-01,-5.00000e-02,
254,6.00000e-02,-1.02000e+00,-5.20000e-01,-5.80000e-02,
255,4.20000e-02,-9.80000e-01,-5.36000e-01,-5.00000e-02,
256,6.00000e-02,-9.80000e-01,-5.28000e-01,-5.00000e-02,
257,4.40000e-02,-1.06000e+00,-5.20000e-01,-5.80000e-02,
258,4.40000e-02,-1.00000e+00,-5.20000e-01,-5.00000e-02,
259,6.00000e-02,-1.06000e+00,-5.36000e-01,-5.80000e-02,
260,6.00000e-02,-1.06000e+00,-5.28000e-01,-4.80000e-02,
261,4.40000e-02,-1.00000e+00,-5.20000e-01,-5.80000e-02,
262,4.20000e-02,-1.06000e+00,-5.20000e-01,-5.00000e-02,
263,6.20000e-02,-1.00000e+00,-5.36000e-01,-6.00000e-02,
264,6.00000e-02,-1.06000e+00,-5.20000e-01,-5.00000e-02,
265,4.20000e-02,-1.00000e+00,-5.36000e-01,-6.00000e-02,
266,5.80000e-02,-1.00000e+00,-5.20000e-01,-6.00000e-02,
267,4.20000e-02,-1.06000e+00,-5.36000e-01,-4.80000e-02,
268,6.00000e-02,-1.00000e+00,-5.20000e-01,-5.00000e-02,
269,4.20000e-02,-1.08000e+00,-5.36000e-01,-6.00000e-02,
270,4.20000e-02,-1.06000e+00,-5.20000e-01,-5.00000e-02,
271,6.00000e-02,-1.00000e+00,-5.36000e-01,-6.00000e-02,
272,4.20000e-02,-1.00000e+00,-5.20000e-01,-5.00000e-02,
273,6.00000e-02,-1.08000e+00,-5.36000e-01,-6.00000e-02,
274,5.80000e-02,-1.08000e+00,-5.20000e-01,-5.80000e-02,
275,4.20000e-02,-1.00000e+00,-5.36000e-01,-5.00000e-02,
276,4.20000e-02,-1.04000e+00,-5.20000e-01,-5.00000e-02,
277,6.00000e-02,-1.08000e+00,-5.36000e-01,-6.00000e-02,
278,6.00000e-02,-1.08000e+00,-5.20000e-01,-5.00000e-02,
279,4.20000e-02,-1.04000e+00,-5.28000e-01,-6.00000e-02,
280,6.00000e-02,-1.08000e+00,-5.20000e-01,-6.00000e-02,
281,4.20000e-02,-1.04000e+00,-5.36000e-01,-5.00000e-02,
282,6.00000e-02,-1.08000e+00,-5.20000e-01,-5.00000e-02,
283,4.20000e-02,-1.04000e+00,-5.36000e-01,-5.80000e-02,
284,6.00000e-02,-1.04000e+00,-5.20000e-01,-5.00000e-02,
285,4.00000e-02,-1.08000e+00,-5.36000e-01,-6.00000e-02,
286,4.20000e-02,-1.08000e+00,-5.20000e-01,-5.00000e-02,
287,6.00000e-02,-1.04000e+00,-5.36000e-01,-5.80000e-02,
288,5.80000e-02,-1.08000e+00,-5.20000e-01,-6.00000e-02,
289,4.20000e-02,-1.04000e+00,-5.36000e-01,-5.00000e-02,
290,4.20000e-02,-1.08000e+00,-5.20000e-01,-5.00000e-02,
291,5.80000e-02,-1.04000e+00,-5.36000e-01,-6.00000e-02,
292,4.20000e-02,-1.12000e+00,-5.20000e-01,-6.00000e-02,
293,6.00000e-02,-1.04000e+00,-5.36000e-01,-5.00000e-02,
294,6.00000e-02,-1.04000e+00,-5.20000e-01,-6.00000e-02,
295,4.20000e-02,-1.12000e+00,-5.36000e-01,-5.00000e-02,
296,5.80000e-02,-1.12000e+00,-5.36000e-01,-6.00000e-02,
297,4.20000e-02,-1.06000e+00,-5.20000e-01,-5.00000e-02,
298,5.80000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
299,4.20000e-02,-1.06000e+00,-5.36000e-01,-6.00000e-02,
300,4.20000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
301,6.00000e-02,-1.06000e+00,-5.36000e-01,-6.00000e-02,
302,5.80000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
303,4.20000e-02,-1.06000e+00,-5.36000e-01,-6.00000e-02,
304,6.00000e-02,-1.06000e+00,-5.20000e-01,-6.00000e-02,
305,4.20000e-02,-1.12000e+00,-5.36000e-01,-5.00000e-02,
306,6.00000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
307,4.20000e-02,-1.06000e+00,-5.36000e-01,-6.00000e-02,
308,4.20000e-02,-1.06000e+00,-5.20000e-01,-5.80000e-02,
309,6.00000e-02,-1.12000e+00,-5.28000e-01,-5.00000e-02,
310,5.80000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
311,4.20000e-02,-1.06000e+00,-5.36000e-01,-6.00000e-02,
312,4.20000e-02,-1.06000e+00,-5.20000e-01,-5.80000e-02,
313,5.80000e-02,-1.14000e+00,-5.36000e-01,-5.00000e-02,
314,5.80000e-02,-1.08000e+00,-5.20000e-01,-5.00000e-02,
315,4.20000e-02,-1.14000e+00,-5.36000e-01,-6.00000e-02,
316,5.80000e-02,-1.14000e+00,-5.20000e-01,-5.00000e-02,
317,4.20000e-02,-1.10000e+00,-5.36000e-01,-6.00000e-02,
318,5.80000e-02,-1.10000e+00,-5.20000e-01,-6.00000e-02,
319,4.20000e-02,-1.14000e+00,-5.36000e-01,-5.00000e-02,
320,6.00000e-02,-1.10000e+00,-5.28000e-01,-5.80000e-02,
321,4.20000e-02,-1.14000e+00,-5.20000e-01,-5.00000e-02,
322,4.20000e-02,-1.10000e+00,-5.20000e-01,-6.00000e-02,
323,6.00000e-02,-1.14000e+00,-5.36000e-01,-5.00000e-02,
324,4.40000e-02,-1.14000e+00,-5.20000e-01,-5.00000e-02,
325,6.00000e-02,-1.10000e+00,-5.28000e-01,-6.00000e-02,
326,4.20000e-02,-1.10000e+00,-5.20000e-01,-6.00000e-02,
327,6.00000e-02,-1.14000e+00,-5.36000e-01,-5.00000e-02,
328,4.40000e-02,-1.10000e+00,-5.28000e-01,-5.80000e-02,
329,6.00000e-02,-1.18000e+00,-5.20000e-01,-5.00000e-02,
330,4.40000e-02,-1.14000e+00,-5.20000e-01,-5.00000e-02,
331,6.00000e-02,-1.10000e+00,-5.36000e-01,-6.00000e-02,
332,5.80000e-02,-1.10000e+00,-5.20000e-01,-5.00000e-02,
333,4.20000e-02,-1.18000e+00,-5.28000e-01,-5.80000e-02,
334,6.00000e-02,-1.18000e+00,-5.20000e-01,-5.80000e-02,
335,4.20000e-02,-1.10000e+00,-5.36000e-01,-5.00000e-02,
336,4.40000e-02,-1.10000e+00,-5.20000e-01,-5.00000e-02,
337,6.00000e-02,-1.18000e+00,-5.36000e-01,-5.80000e-02,
338,4.20000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
339,6.00000e-02,-1.18000e+00,-5.36000e-01,-6.00000e-02,
340,6.00000e-02,-1.18000e+00,-5.28000e-01,-5.80000e-02,
341,4.20000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
342,6.00000e-02,-1.18000e+00,-5.28000e-01,-5.80000e-02,
343,4.20000e-02,-1.12000e+00,-5.20000e-01,-5.00000e-02,
344,4.40000e-02,-1.18000e+00,-5.20000e-01,-5.00000e-02,
345,6.00000e-02,-1.12000e+00,-5.36000e-01,-5.80000e-02,
346,6.00000e-02,-1.18000e+00,-5.28000e-01,-5.00000e-02,
347,4.40000e-02,-1.12000e+00,-5.20000e-01,-5.80000e-02,
348,6.00000e-02,-1.18000e+00,-5.20000e-01,-6.00000e-02,
349,4.20000e-02,-1.12000e+00,-5.28000e-01,-4.80000e-02,
350,-6.20000e-02,-1.16000e+00,-5.28000e-01,3.80000e-02,
351,-4.40000e-02,7.20000e-01,5.36000e-01,5.80000e-02,
352,-6.00000e-02,6.80000e-01,5.36000e-01,5.40000e-02,
353,-4.40000e-02,7.40000e-01,5.20000e-01,4.00000e-02,
354,-4.40000e-02,7.20000e-01,5.36000e-01,5.40000e-02,
355,-6.00000e-02,6.80000e-01,5.28000e-01,4.20000e-02,
356,-5.80000e-02,7.20000e-01,5.36000e-01,5.40000e-02,
357,-4.40000e-02,6.80000e-01,5.20000e-01,4.20000e-02,
358,-4.40000e-02,7.20000e-01,5.36000e-01,5.40000e-02,
359,-6.00000e-02,6.80000e-01,5.20000e-01,4.40000e-02,
360,-6.00000e-02,6.80000e-01,5.36000e-01,5.20000e-02,
361,-4.20000e-02,7.40000e-01,5.20000e-01,4.20000e-02,
362,-4.40000e-02,6.80000e-01,5.36000e-01,5.20000e-02,
363,-6.20000e-02,7.60000e-01,5.20000e-01,4.20000e-02,
364,-6.00000e-02,7.60000e-01,5.20000e-01,4.20000e-02,
365,-4.40000e-02,6.80000e-01,5.36000e-01,5.20000e-02,
366,-4.40000e-02,7.20000e-01,5.36000e-01,5.20000e-02,
367,-6.20000e-02,7.60000e-01,5.20000e-01,4.20000e-02,
368,-4.40000e-02,7.60000e-01,5.20000e-01,5.20000e-02,
369,-6.00000e-02,7.20000e-01,5.36000e-01,4.20000e-02,
370,-4.40000e-02,7.20000e-01,5.20000e-01,4.20000e-02,
