X,CH1,CH2,CH3,CH4,Start,Increment
Sequence,Volt,Volt,Volt,Volt,-0.000704,1E-06
659,0.0008,-0.02,-0.0254,4.64,,
660,0,-0.02,-0.0254,4.64,,
661,0,-0.02,-0.0254,4.64,,
662,0,-0.02,-0.0254,4.72,,
663,0,-0.02,-0.0254,4.72,,
664,0.0008,-0.02,-0.0254,4.64,,
665,0.0008,-0.02,-0.0254,4.64,,
666,0.0008,0,-0.0254,4.64,,
667,0.0008,0,-0.0254,4.64,,
668,0,-0.02,-0.0254,4.64,,
669,0,-0.02,-0.0254,4.64,,
670,0.0016,-0.02,-0.0254,4.64,,
671,0.0016,-0.02,-0.0254,4.64,,
672,0.0008,-0.02,-0.0254,4.64,,
673,0.0008,-0.02,-0.0254,4.64,,
674,0,-0.02,-0.0254,4.64,,
675,0,-0.02,-0.0254,4.64,,
676,0.0008,0,-0.0254,4.64,,
677,0.0008,0,-0.0254,4.64,,
678,0.0016,0,-0.0254,4.64,,
679,0.0016,0,-0.0254,4.64,,
680,0.0008,0,-0.0254,4.64,,
681,0.0008,0,-0.0254,4.64,,
682,0.0008,-0.02,-0.0254,4.64,,
683,0.0008,-0.02,-0.0254,4.64,,
684,0.0008,0,-0.0254,4.72,,
685,0.0008,0,-0.0254,4.72,,
686,0.0008,0,-0.0254,4.72,,
687,0.0008,0,-0.0254,4.72,,
688,0.0008,0,-0.0254,4.72,,
689,0.0008,0,-0.0254,4.72,,
690,0.0008,0,-0.0254,4.72,,
691,0.0008,0,-0.0254,4.72,,
692,0,0,-0.0254,4.64,,
693,0,0,-0.0254,4.64,,
694,0.0008,-0.02,-0.0254,4.72,,
695,0.0008,-0.02,-0.0254,4.72,,
696,0.0008,0,-0.0254,4.72,,
697,0.0008,0,-0.0254,4.72,,
698,0.0016,-0.02,-0.0254,4.72,,
699,0.0016,-0.02,-0.0254,4.72,,
700,0.0008,-0.02,-0.0254,4.72,,
701,0.0008,-0.02,-0.0254,4.72,,
702,0.0008,0.72,-0.0254,4.64,,
703,0.0008,0.72,-0.0254,4.64,,
704,0,0.72,-0.0254,4.64,,
705,0,0.72,-0.0254,4.64,,
706,0,0.74,-0.0254,4.64,,
707,0,0.74,-0.0254,4.64,,
708,0.0008,0.72,-0.0254,4.64,,
709,0.0008,0.72,-0.0254,4.64,,
710,0,0.72,-0.0254,4.64,,
711,0,0.72,-0.0254,4.64,,
712,0,0.72,-0.0254,4.64,,
713,0,0.72,-0.0254,4.64,,
714,0,0.72,-0.0254,4.64,,
715,0,0.72,-0.0254,4.64,,
716,0.0008,0.72,-0.0254,4.64,,
717,0.0008,0.72,-0.0254,4.64,,
718,0,0.74,-0.0254,4.72,,
719,0,0.74,-0.0254,4.72,,
720,0,0.74,-0.0254,4.64,,
721,0,0.74,-0.0254,4.64,,
722,0,0.74,-0.0254,4.64,,
723,0,0.74,-0.0254,4.64,,
724,0,0.72,-0.0254,4.64,,
725,0,0.72,-0.0254,4.64,,
726,-0.0008,0.72,-0.0254,4.56,,
727,-0.0008,0.72,-0.0254,4.56,,
728,-0.0048,0.72,-0.0254,4.48,,
729,-0.0048,0.72,-0.0254,4.48,,
730,-0.012,0.74,-0.0254,4.32,,
731,-0.012,0.74,-0.0254,4.32,,
732,-0.0184,0.72,-0.0254,4,,
733,-0.0184,0.72,-0.0254,4,,
734,-0.0216,0.74,-0.0254,3.68,,
735,-0.0216,0.74,-0.0254,3.68,,
736,-0.0232,0.72,-0.0254,3.36,,
737,-0.0232,0.72,-0.0254,3.36,,
738,-0.0224,0.72,-0.0254,2.96,,
739,-0.0224,0.72,-0.0254,2.96,,
740,-0.0208,0.72,-0.0254,2.56,,
741,-0.0208,0.72,-0.0254,2.56,,
742,-0.0192,0.74,-0.0254,2.32,,
743,-0.0192,0.74,-0.0254,2.32,,
744,-0.0176,0.72,-0.0254,2,,
745,-0.0176,0.72,-0.0254,2,,
746,-0.016,0.72,-0.0254,1.68,,
747,-0.016,0.72,-0.0254,1.68,,
748,-0.0136,0.74,-0.0254,1.44,,
749,-0.0136,0.74,-0.0254,1.44,,
750,-0.0112,0.74,-0.0254,1.36,,
751,-0.0112,0.74,-0.0254,1.36,,
752,-0.0096,0.74,-0.0254,1.12,,
753,-0.0096,0.74,-0.0254,1.12,,
754,-0.0072,0.72,-0.0254,1.12,,
755,-0.0072,0.72,-0.0254,1.12,,
756,-0.0056,0.72,-0.0254,1.04,,
757,-0.0056,0.72,-0.0254,1.04,,
758,-0.0048,0.72,-0.0254,0.88,,
759,-0.0048,0.72,-0.0254,0.88,,
760,-0.0048,0.72,-0.0254,0.72,,
761,-0.0048,0.72,-0.0254,0.72,,
762,-0.0056,0.72,-0.0254,0.56,,
763,-0.0056,0.72,-0.0254,0.56,,
764,-0.0048,0.72,-0.0254,0.64,,
765,-0.0048,0.72,-0.0254,0.64,,
766,-0.0048,0.74,-0.0254,0.56,,
767,-0.0048,0.74,-0.0254,0.56,,
768,-0.0048,0.74,-0.0254,0.48,,
769,-0.0048,0.74,-0.0254,0.48,,
770,-0.0048,0.72,-0.0254,0.4,,
771,-0.0048,0.72,-0.0254,0.4,,
772,-0.004,0.72,-0.0254,0.32,,
773,-0.004,0.72,-0.0254,0.32,,
774,-0.0048,0.74,-0.0254,0.24,,
775,-0.0048,0.74,-0.0254,0.24,,
776,-0.004,0.74,-0.0254,0.16,,
777,-0.004,0.74,-0.0254,0.16,,
778,-0.0032,0.74,-0.0254,0.16,,
779,-0.0032,0.74,-0.0254,0.16,,
780,-0.0008,0.74,-0.0254,0.08,,
781,-0.0008,0.74,-0.0254,0.08,,
782,0,0.72,-0.0254,0,,
783,0,0.72,-0.0254,0,,
784,0,0.72,-0.0254,0,,
785,0,0.72,-0.0254,0,,
786,-0.0008,0.72,-0.0254,0,,
787,-0.0008,0.72,-0.0254,0,,
788,0,0.74,-0.0254,0,,
789,0,0.74,-0.0254,0,,
790,0.0008,0.74,-0.0254,0,,
791,0.0008,0.74,-0.0254,0,,
792,0,0.76,-0.0254,0,,
793,0,0.76,-0.0254,0,,
794,0.0008,0.74,-0.0254,0,,
795,0.0008,0.74,-0.0254,0,,
796,0,0.72,-0.0254,0,,
797,0,0.72,-0.0254,0,,
798,0.0008,0.74,-0.0254,0.08,,
799,0.0008,0.74,-0.0254,0.08,,
800,0,0.72,-0.0254,0.08,,
801,0,0.72,-0.0254,0.08,,
802,0,0.74,-0.0254,0,,
803,0,0.74,-0.0254,0,,
804,0,0.72,-0.0254,0,,
805,0,0.72,-0.0254,0,,
806,0,0.72,-0.0254,0,,
807,0,0.72,-0.0254,0,,
808,0,0.72,-0.0254,0,,
809,0,0.72,-0.0254,0,,
810,0,0.74,-0.0254,0.08,,
811,0,0.74,-0.0254,0.08,,
812,0.0008,0.74,-0.0254,0.08,,
813,0.0008,0.74,-0.0254,0.08,,
814,0,0.72,-0.0254,0,,
815,0,0.72,-0.0254,0,,
816,0,0.72,-0.0254,0,,
817,0,0.72,-0.0254,0,,
818,0,0.72,-0.0254,0.08,,
819,0,0.72,-0.0254,0.08,,
820,0,0.76,-0.0254,0.08,,
821,0,0.76,-0.0254,0.08,,
822,-0.0008,0.72,-0.0254,0.08,,
823,-0.0008,0.72,-0.0254,0.08,,
824,0,0.72,-0.0254,0.08,,
825,0,0.72,-0.0254,0.08,,
826,0,0.72,-0.0254,0.08,,
827,0,0.72,-0.0254,0.08,,
828,0,0.74,-0.0254,0.08,,
829,0,0.74,-0.0254,0.08,,
830,0.0008,0.74,-0.0254,0,,
831,0.0008,0.74,-0.0254,0,,
832,0.0008,0.72,-0.0254,0,,
833,0.0008,0.72,-0.0254,0,,
834,0,0.72,-0.0254,0,,
835,0,0.72,-0.0254,0,,
836,0,0.76,-0.0254,0,,
837,0,0.76,-0.0254,0,,
838,0,0.72,-0.0254,0,,
839,0,0.72,-0.0254,0,,
840,0.0008,0.72,-0.0254,0,,
841,0.0008,0.72,-0.0254,0,,
842,0,0.74,-0.0254,0,,
843,0,0.74,-0.0254,0,,
844,0,0.74,-0.0254,0,,
845,0,0.74,-0.0254,0,,
846,0,0.72,-0.0254,0,,
847,0,0.72,-0.0254,0,,
848,0.0008,0.74,-0.0254,0,,
849,0.0008,0.74,-0.0254,0,,
850,0.0008,0.72,-0.0254,0,,
851,0.0008,0.72,-0.0254,0,,
852,0.0008,0.72,-0.0254,0,,
853,0.0008,0.72,-0.0254,0,,
854,0,0.72,-0.0254,0,,
855,0,0.72,-0.0254,0,,
856,0,0.72,-0.0254,0,,
857,0,0.72,-0.0254,0,,
858,0.0008,0.72,-0.0254,0,,
859,0.0008,0.72,-0.0254,0,,
860,0,0.72,-0.0254,0.08,,
861,0,0.72,-0.0254,0.08,,
862,0.0008,0.72,-0.0254,0,,
863,0.0008,0.72,-0.0254,0,,
864,0,0.72,-0.0254,0,,
865,0,0.72,-0.0254,0,,
866,0.0008,0.74,-0.0254,0.08,,
867,0.0008,0.74,-0.0254,0.08,,
868,0,0.72,-0.0254,0.08,,
869,0,0.72,-0.0254,0.08,,
870,0.0008,0.72,-0.0254,0,,
871,0.0008,0.72,-0.0254,0,,
872,0,0.72,-0.0254,0,,
873,0,0.72,-0.0254,0,,
874,0.0008,0.72,-0.0254,0,,
875,0.0008,0.72,-0.0254,0,,
876,0,0.72,-0.0254,0,,
877,0,0.72,-0.0254,0,,
878,0.0008,0.74,-0.0254,0,,
879,0.0008,0.74,-0.0254,0,,
880,0.0008,0.72,-0.0254,0,,
881,0.0008,0.72,-0.0254,0,,
882,0.0008,0.72,-0.0254,0,,
883,0.0008,0.72,-0.0254,0,,
884,0,0.72,-0.0254,0,,
885,0,0.72,-0.0254,0,,
886,0.0008,0.72,-0.0254,0,,
887,0.0008,0.72,-0.0254,0,,
888,0.0008,0.72,-0.0254,0,,
889,0.0008,0.72,-0.0254,0,,
890,0,0.72,-0.0254,0,,
891,0,0.72,-0.0254,0,,
892,0,0.72,-0.0254,0,,
893,0,0.72,-0.0254,0,,
894,-0.0008,0.72,-0.0254,0,,
895,-0.0008,0.72,-0.0254,0,,
896,0,0.74,-0.0254,0,,
897,0,0.74,-0.0254,0,,
898,-0.0008,0.72,-0.0254,0.08,,
899,-0.0008,0.72,-0.0254,0.08,,
900,0,0.72,-0.0254,0,,
901,0,0.72,-0.0254,0,,
902,0,0.72,-0.0254,0,,
903,0,0.72,-0.0254,0,,
904,0,0.72,-0.0254,0,,
905,0,0.72,-0.0254,0,,
906,0,0.74,-0.0254,0.08,,
907,0,0.74,-0.0254,0.08,,
908,0,0.74,-0.0254,0.08,,
909,0,0.74,-0.0254,0.08,,
910,0.0008,0.72,-0.0254,0.08,,
911,0.0008,0.72,-0.0254,0.08,,
912,0.0008,0.72,-0.0254,0,,
913,0.0008,0.72,-0.0254,0,,
914,0,0.72,-0.0254,0,,
915,0,0.72,-0.0254,0,,
916,0.0008,0.74,-0.0254,0,,
917,0.0008,0.74,-0.0254,0,,
918,0,0.72,-0.0254,0,,
919,0,0.72,-0.0254,0,,
920,0,0.76,-0.0254,0,,
921,0,0.76,-0.0254,0,,
922,0.0008,0.74,-0.0254,0.08,,
923,0.0008,0.74,-0.0254,0.08,,
924,0.0008,0.74,-0.0254,0,,
925,0.0008,0.74,-0.0254,0,,
926,0.0008,0.72,-0.0254,0,,
927,0.0008,0.72,-0.0254,0,,
928,0.0008,0.76,-0.0254,0.08,,
929,0.0008,0.76,-0.0254,0.08,,
930,0,0.74,-0.0254,0,,
931,0,0.74,-0.0254,0,,
932,0,0.74,-0.0254,0,,
933,0,0.74,-0.0254,0,,
934,0,0.74,-0.0254,0,,
935,0,0.74,-0.0254,0,,
936,0,0.72,-0.0254,0,,
937,0,0.72,-0.0254,0,,
938,0,0.72,-0.0254,0,,
939,0,0.72,-0.0254,0,,
940,0.0008,0.72,-0.0254,0,,
941,0.0008,0.72,-0.0254,0,,
942,0,0.74,-0.0254,0,,
943,0,0.74,-0.0254,0,,
944,0.0008,0.72,-0.0254,0,,
945,0.0008,0.72,-0.0254,0,,
946,0.0008,0.74,-0.0254,0,,
947,0.0008,0.74,-0.0254,0,,
948,0,0.72,-0.0254,0,,
949,0,0.72,-0.0254,0,,
950,0,0.74,-0.0254,0,,
951,0,0.74,-0.0254,0,,
952,0,0.74,-0.0254,0,,
953,0,0.74,-0.0254,0,,
954,0.0008,0.74,-0.0254,0,,
955,0.0008,0.74,-0.0254,0,,
956,0.0008,0.72,-0.0254,0,,
957,0.0008,0.72,-0.0254,0,,
958,0,0.74,-0.0254,0,,
959,0,0.74,-0.0254,0,,
960,0,0.74,-0.0254,0,,
961,0,0.74,-0.0254,0,,
962,0,0.72,-0.0254,0,,
963,0,0.72,-0.0254,0,,
964,0,0.72,-0.0254,0,,
965,0,0.72,-0.0254,0,,
966,0.0008,0.72,-0.0254,0,,
967,0.0008,0.72,-0.0254,0,,
968,-0.0008,0.72,-0.0254,0.08,,
969,-0.0008,0.72,-0.0254,0.08,,
970,0,0.72,-0.0254,0,,
971,0,0.72,-0.0254,0,,
972,0,0.72,-0.0254,0,,
973,0,0.72,-0.0254,0,,
974,0,0.74,-0.0254,0,,
975,0,0.74,-0.0254,0,,
976,0,0.72,-0.0254,0,,
977,0,0.72,-0.0254,0,,
978,-0.0008,0.72,-0.0254,0,,
979,-0.0008,0.72,-0.0254,0,,
980,0.0008,0.72,-0.0254,0,,
981,0.0008,0.72,-0.0254,0,,
982,0.0008,0.72,-0.0254,0,,
983,0.0008,0.72,-0.0254,0,,
984,0,0.74,-0.0254,0,,
985,0,0.74,-0.0254,0,,
986,0,0.72,-0.0254,0,,
987,0,0.72,-0.0254,0,,
988,0.0008,0.72,-0.0254,0.08,,
989,0.0008,0.72,-0.0254,0.08,,
990,0,0.72,-0.0254,0,,
991,0,0.72,-0.0254,0,,
992,0,0.72,-0.0254,0,,
993,0,0.72,-0.0254,0,,
994,-0.0008,0.74,-0.0254,0,,
995,-0.0008,0.74,-0.0254,0,,
996,0,0.72,-0.0254,0,,
997,0,0.72,-0.0254,0,,
998,0,0.72,-0.0254,0,,
999,0,0.72,-0.0254,0,,
1000,0.0008,0.72,-0.0254,0,,
1001,0.0008,0.72,-0.0254,0,,
1002,0,0.74,-0.0254,0,,
1003,0,0.74,-0.0254,0,,
1004,0,0.76,-0.0254,0,,
1005,0,0.76,-0.0254,0,,
1006,-0.0008,0.72,-0.0254,0,,
1007,-0.0008,0.72,-0.0254,0,,
1008,0,0.72,-0.0254,0.08,,
1009,0,0.72,-0.0254,0.08,,
1010,0.0008,0.72,-0.0254,0.08,,
1011,0.0008,0.72,-0.0254,0.08,,
1012,0.0008,0.72,-0.0254,0,,
1013,0.0008,0.72,-0.0254,0,,
1014,0.0008,0.74,-0.0254,0,,
1015,0.0008,0.74,-0.0254,0,,
1016,0.0008,0.74,-0.0254,0.08,,
1017,0.0008,0.74,-0.0254,0.08,,
1018,0.0008,0.74,-0.0254,0,,
1019,0.0008,0.74,-0.0254,0,,
1020,0.0008,0.74,-0.0254,0,,
1021,0.0008,0.74,-0.0254,0,,
1022,0.0008,0.72,-0.0254,0,,
1023,0.0008,0.72,-0.0254,0,,
1024,0,0.72,-0.0254,0.08,,
1025,0,0.72,-0.0254,0.08,,
1026,-0.0008,0.74,-0.0254,0.08,,
1027,-0.0008,0.74,-0.0254,0.08,,
1028,0,0.72,-0.0254,0,,
1029,0,0.72,-0.0254,0,,
1030,0,0.72,-0.0254,0,,
1031,0,0.72,-0.0254,0,,
1032,0.0008,0.72,-0.0254,0,,
1033,0.0008,0.72,-0.0254,0,,
1034,0,0.72,-0.0254,0,,
1035,0,0.72,-0.0254,0,,
1036,0,0.72,-0.0254,0,,
1037,0,0.72,-0.0254,0,,
1038,0,0.72,-0.0254,0,,
1039,0,0.72,-0.0254,0,,
1040,0,0.74,-0.0254,0.08,,
1041,0,0.74,-0.0254,0.08,,
1042,0,0.72,-0.0254,0.08,,
1043,0,0.72,-0.0254,0.08,,
1044,0,0.72,-0.0254,0.08,,
1045,0,0.72,-0.0254,0.08,,
1046,0,0.72,-0.0254,0.08,,
1047,0,0.72,-0.0254,0.08,,
1048,0,0.72,-0.0254,0.08,,
1049,0,0.72,-0.0254,0.08,,
1050,0,0.72,-0.0254,0,,
1051,0,0.72,-0.0254,0,,
1052,0.0008,0.72,-0.0254,0,,
1053,0.0008,0.72,-0.0254,0,,
1054,0,0.72,-0.0254,0,,
1055,0,0.72,-0.0254,0,,
1056,0.0008,0.72,-0.0254,0,,
1057,0.0008,0.72,-0.0254,0,,
1058,0.0008,0.72,-0.0254,0,,
1059,0.0008,0.72,-0.0254,0,,
1060,0,0.72,-0.0254,0,,
1061,0,0.72,-0.0254,0,,
1062,0.0008,0.74,-0.0254,0,,
1063,0.0008,0.74,-0.0254,0,,
1064,0.0008,0.74,-0.0254,0,,
1065,0.0008,0.74,-0.0254,0,,
1066,0,0.74,-0.0254,0,,
1067,0,0.74,-0.0254,0,,
1068,0,0.72,-0.0254,0,,
1069,0,0.72,-0.0254,0,,
1070,0.0008,0.76,-0.0254,0.08,,
1071,0.0008,0.76,-0.0254,0.08,,
1072,0,0.72,-0.0254,0.08,,
1073,0,0.72,-0.0254,0.08,,
1074,0.0008,0.72,-0.0254,0,,
1075,0.0008,0.72,-0.0254,0,,
1076,0,0.72,-0.0254,0,,
1077,0,0.72,-0.0254,0,,
1078,0,0.72,-0.0254,0.08,,
1079,0,0.72,-0.0254,0.08,,
1080,0,0.72,-0.0254,0,,
1081,0,0.72,-0.0254,0,,
1082,0,0.72,-0.0254,0,,
1083,0,0.72,-0.0254,0,,
1084,0,0.72,-0.0254,0,,
1085,0,0.72,-0.0254,0,,
1086,-0.0008,0.72,-0.0254,0,,
1087,-0.0008,0.72,-0.0254,0,,
1088,0,0.72,-0.0254,0.08,,
1089,0,0.72,-0.0254,0.08,,
1090,0.0008,0.72,-0.0254,0,,
1091,0.0008,0.72,-0.0254,0,,
1092,-0.0008,0.74,-0.0254,0,,
1093,-0.0008,0.74,-0.0254,0,,
1094,0.0008,0.72,-0.0254,0,,
1095,0.0008,0.72,-0.0254,0,,
1096,0.0008,0.74,-0.0254,0,,
1097,0.0008,0.74,-0.0254,0,,
1098,0,0.74,-0.0254,0,,
1099,0,0.74,-0.0254,0,,
1100,0,0.72,-0.0254,0,,
1101,0,0.72,-0.0254,0,,
1102,0,0.72,-0.0254,0,,
1103,0,0.72,-0.0254,0,,
1104,0,0.72,-0.0254,0,,
1105,0,0.72,-0.0254,0,,
1106,0,0.72,-0.0254,0,,
1107,0,0.72,-0.0254,0,,
1108,0,0.72,-0.0254,0.08,,
1109,0,0.72,-0.0254,0.08,,
1110,0,0.72,-0.0254,0,,
1111,0,0.72,-0.0254,0,,
1112,0.0008,0.72,-0.0254,0,,
1113,0.0008,0.72,-0.0254,0,,
1114,0.0008,0.72,-0.0254,0.08,,
1115,0.0008,0.72,-0.0254,0.08,,
1116,0.0008,0.72,-0.0254,0,,
1117,0.0008,0.72,-0.0254,0,,
1118,0.0008,0.74,-0.0254,0,,
1119,0.0008,0.74,-0.0254,0,,
1120,0,0.74,-0.0254,0,,
1121,0,0.74,-0.0254,0,,
1122,0,0.72,-0.0254,0,,
1123,0,0.72,-0.0254,0,,
1124,0.0008,0.72,-0.0254,0,,
1125,0.0008,0.72,-0.0254,0,,
1126,0,0.72,-0.0254,0,,
1127,0,0.72,-0.0254,0,,
1128,0.0008,0.72,-0.0254,0,,
1129,0.0008,0.72,-0.0254,0,,
1130,0.0008,0.72,-0.0254,0,,
1131,0.0008,0.72,-0.0254,0,,
1132,-0.0008,0.72,-0.0254,0,,
1133,-0.0008,0.72,-0.0254,0,,
1134,0,0.72,-0.0254,0,,
1135,0,0.72,-0.0254,0,,
1136,0,0.74,-0.0254,0,,
1137,0,0.74,-0.0254,0,,
1138,0,0.72,-0.0254,0.08,,
1139,0,0.72,-0.0254,0.08,,
1140,0.0008,0.74,-0.0254,0,,
1141,0.0008,0.74,-0.0254,0,,
1142,0.0008,0.72,-0.0254,0,,
1143,0.0008,0.72,-0.0254,0,,
1144,0,0.74,-0.0254,0,,
1145,0,0.74,-0.0254,0,,
1146,0,0.72,-0.0254,0,,
1147,0,0.72,-0.0254,0,,
1148,0,0.72,-0.0254,0,,
1149,0,0.72,-0.0254,0,,
1150,0,0.74,-0.0254,0.08,,
1151,0,0.74,-0.0254,0.08,,
1152,0,0.72,-0.0254,0.08,,
1153,0,0.72,-0.0254,0.08,,
1154,0,0.72,-0.0254,0.08,,
1155,0,0.72,-0.0254,0.08,,
1156,0,0.72,-0.0254,0,,
1157,0,0.72,-0.0254,0,,
1158,0,0.74,-0.0254,0,,
1159,0,0.74,-0.0254,0,,
1160,0,0.74,-0.0254,0,,
1161,0,0.74,-0.0254,0,,
1162,0,0.74,-0.0254,0,,
1163,0,0.74,-0.0254,0,,
1164,0,0.72,-0.0254,0,,
1165,0,0.72,-0.0254,0,,
1166,0,0.72,-0.0254,0.08,,
1167,0,0.72,-0.0254,0.08,,
1168,0,0.72,-0.0254,0,,
1169,0,0.72,-0.0254,0,,
1170,0,0.72,-0.0254,0,,
1171,0,0.72,-0.0254,0,,
1172,0.0008,0.72,-0.0254,0,,
1173,0.0008,0.72,-0.0254,0,,
1174,0,0.74,-0.0254,0,,
1175,0,0.74,-0.0254,0,,
1176,0,0.74,-0.0254,0,,
1177,0,0.74,-0.0254,0,,
1178,0,0.74,-0.0254,0,,
1179,0,0.74,-0.0254,0,,
1180,0,0.72,-0.0254,0,,
1181,0,0.72,-0.0254,0,,
1182,0,0.72,-0.0254,0,,
1183,0,0.72,-0.0254,0,,
1184,0,0.72,-0.0254,0,,
1185,0,0.72,-0.0254,0,,
1186,0,0.72,-0.0254,0,,
1187,0,0.72,-0.0254,0,,
1188,0.0008,0.72,-0.0254,0.08,,
1189,0.0008,0.72,-0.0254,0.08,,
1190,0,0.72,-0.0254,0.08,,
1191,0,0.72,-0.0254,0.08,,
1192,0,0.76,-0.0254,0,,
1193,0,0.76,-0.0254,0,,
1194,0,0.74,-0.0254,0,,
1195,0,0.74,-0.0254,0,,
1196,0,0.72,-0.0254,0,,
1197,0,0.72,-0.0254,0,,
1198,0,0.72,-0.0254,0,,
1199,0,0.72,-0.0254,0,,
